o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
0.46 0.21 0.33 149.0492860927 11.5529705831 89.1663499583 20.9201919486 115.4885196877 19.5037824535 353.7041557387 51.9769449852
0.46 0.22 0.31999999999999995 102.2177591158 43.4769775797 104.4112732599 20.4432693945 155.8491799394 20.7098404953 362.4782123151 84.6300874695
0.46 0.23 0.30999999999999994 126.5657661155 26.2800937457 66.7925056883 8.2483132099 157.6039912547 36.5376515830 350.9622630585 71.0660585386
0.46 0.24 0.30000000000000004 135.7785255208 15.2224192266 86.9728358142 16.9852229262 139.7268509802 37.2083626005 362.4782123152 69.4160047533
0.46 0.25 0.29000000000000004 127.8818746019 14.8025641644 129.0883073812 29.5888715991 102.8758133590 15.7047034496 359.8459953421 60.0961392131
0.46 0.26 0.28 169.1199405113 31.0566281503 96.0759195123 16.4645119055 82.1471046971 24.4397247091 347.3429647207 71.9608647649
0.46 0.27 0.27 158.3717212052 29.8946284266 84.1212674268 43.2828755331 111.6498699355 39.4990934638 354.1428585675 112.6765974235
0.46 0.28 0.26 143.8945278540 43.9721629917 91.7985669312 51.8644347718 125.5786847506 89.1387581344 361.2717795358 184.9753558979
0.03 0.64 0.33 5.8128124819 6.1886649797 146.3073934125 31.8278826725 201.3645984298 25.1576087035 353.4848043242 63.1741563557
0.46 0.29 0.25 147.2944747774 46.7666269342 92.4566211745 47.6230056491 124.7012790930 31.2804653824 364.4523750449 125.6700979657
0.46 0.3 0.24 151.4621516512 28.0512640231 123.8238734353 24.0727559275 86.2051058637 32.1063339752 361.4911309502 84.2303539258
0.46 0.31 0.23 124.2625762642 20.9661401523 109.3466800842 23.0224958190 145.2106363405 49.0406189758 378.8198926889 93.0292549471
0.46 0.32 0.22 127.3334960659 22.2227991350 111.4305185211 41.2322316825 140.6042566378 24.8225953662 379.3682712248 88.2776261837
0.46 0.33 0.21 168.1328591465 32.7825807487 109.8950586202 17.9894908001 95.4178652690 27.8239293045 373.4457830357 78.5960008533
0.46 0.34 0.2 166.1586964168 36.5007608248 149.5976646287 24.4298791120 58.2378005263 22.6091622330 373.9941615718 83.5398021698
0.46 0.35000000000000003 0.18999999999999995 130.1850644533 32.3095028285 104.8499760887 14.8188075186 109.6757072058 38.2452259417 344.7107477478 85.3735362888
0.46 0.36 0.17999999999999994 142.0300408315 29.2486831262 108.1402473049 43.0085423289 102.8758133590 21.2850004681 353.0461014954 93.5422259232
0.46 0.37 0.16999999999999993 151.5718273584 9.9460810582 160.5652353493 51.6962469492 61.7474231569 35.5565868719 373.8844858646 97.1989148793
0.46 0.38 0.15999999999999992 134.1333899127 25.9595703416 116.3659253453 19.2904572936 104.8499760887 47.9291624504 355.3492913467 93.1791900856
0.03 0.65 0.31999999999999995 16.0126532520 15.1082018789 219.3514144116 13.6103973332 144.3332306828 26.5261076846 379.6972983464 55.2447068967
0.46 0.39 0.1499999999999999 111.2111671067 25.0137565997 142.1397165387 21.8295988492 101.6693805798 45.3033693492 355.0202642252 92.1467247981
0.46 0.4 0.1399999999999999 144.9912849260 46.6481611097 142.7977707819 46.1764685287 98.4887850708 34.6797291647 386.2778407787 127.5043588031
0.46 0.41 0.1299999999999999 126.6754418227 28.5241192187 110.8821399850 45.6409100679 115.2691682733 43.6746238091 352.8267500810 117.8396530957
0.46 0.42 0.12 122.9464677777 24.4200295454 137.3139854216 12.5740220817 104.6306246743 35.3516637090 364.8910778736 72.3457153361
0.46 0.43 0.11 132.2689028902 32.4417701533 176.0295100653 71.8488897892 64.5989915442 23.8921926621 372.8974044997 128.1828526046
0.46 0.44 0.09999999999999998 129.6366859172 32.3169479291 177.1262671373 30.4021376899 50.7798524363 32.2424195611 357.5428054908 94.9615051801
0.46 0.45 0.08999999999999997 180.9649168895 10.7683449815 129.4173345028 8.7740565765 39.1542274725 10.9368184089 349.5364788648 30.4792199669
0.46 0.46 0.07999999999999996 147.1847990702 56.0166996937 154.3137200385 25.7548826994 71.7279125126 7.8905554714 373.2264316213 89.6621378645
0.46 0.47 0.06999999999999995 134.2430656199 38.9396644212 175.5908072365 38.0396083486 40.3606602517 15.9629968286 350.1945331081 92.9422695984
0.46 0.48 0.06000000000000005 150.5847459935 56.7336224546 154.3137200385 21.1375563710 53.6314208236 26.0225117013 358.5298868556 103.8936905269
0.03 0.66 0.30999999999999994 17.2190860313 21.9417209968 223.9577941142 32.0628446778 117.6820338318 31.5484988484 358.8589139773 85.5530645230
0.46 0.49 0.05000000000000005 101.4500291653 16.8201204771 210.9063849567 16.2023354684 34.6575234770 11.3003240721 347.0139375990 44.3227800176
0.46 0.5 0.040000000000000036 164.9522636375 23.5371324751 178.6617270382 25.3006429193 33.9994692338 21.8141645568 377.6134599095 70.6519399512
0.46 0.51 0.030000000000000027 147.0751233630 22.9366492803 198.9517328713 7.4514937849 10.7482193062 10.3491103834 356.7750755405 40.7372534486
0.46 0.52 0.020000000000000014 158.2620454979 38.2364184611 163.9651822726 34.7517996571 28.0769810447 19.5505984979 350.3042088152 92.5388166161
0.46 0.53 0.010000000000000007 170.2166975834 42.1166140068 197.0872458488 45.2661818733 8.5547051621 12.8578103798 375.8586485943 100.2406062599
0.46 0.54 0.0 142.1397165387 62.6531536993 196.4291916056 41.9093250940 0.0000000000 0.0000000000 338.5689081443 104.5624787933
0.47 0.0 0.53 104.4112732599 39.3709820227 0.0000000000 0.0000000000 219.7901172404 47.4854017079 324.2013905003 86.8563837306
0.47 0.01 0.52 140.7139323450 39.3709820227 7.8966509188 10.7594048845 206.3000052541 32.0988400241 354.9105885179 82.2292269313
0.47 0.02 0.51 121.1916564624 18.0349020155 5.4837853603 6.8316609777 236.6801761501 20.4667917465 363.3556179728 45.3333547397
0.47 0.03 0.5 109.8950586202 57.5336640457 8.0063266260 6.3042069701 242.7123400464 85.9331387774 360.6137252926 149.7710097932
0.03 0.67 0.29999999999999993 12.1740034998 19.0898752148 211.1257363711 56.1728094386 140.8236080522 82.1394167878 364.1233479231 157.4021014412
0.47 0.04 0.49 153.7653415025 12.5740220817 15.2449233016 14.1375347441 192.2615147317 13.5679089964 361.2717795358 40.2794658222
0.47 0.05 0.48 120.5336022192 23.5166814047 22.5931956844 11.6772441901 226.5900110871 24.2718064129 369.7168089907 59.4657320077
0.47 0.06 0.47 128.3205774308 22.4982277614 17.3287617385 15.9025993482 212.2224934432 17.7525640874 357.8718326125 56.1533911970
0.47 0.07 0.46 133.5850113766 45.4941390717 28.0769810447 12.4355035369 198.0743272136 23.4346986508 359.7363196349 81.3643412594
0.47 0.08 0.45 114.5014383228 38.7538766104 21.6061143195 15.3796473110 206.7387080829 27.0345612732 342.8462607252 81.1680851946
0.47 0.09 0.44 135.9978769352 16.8772348027 42.0057958598 12.5931402653 201.8033012586 32.6457991562 379.8069740536 62.1161742242
0.47 0.1 0.43 122.2884135344 32.5572480008 43.9799585895 23.0621700057 184.9132423489 11.2576650898 351.1816144728 66.8770830963
0.47 0.11 0.4199999999999999 192.7002175606 44.5968991930 61.1990446208 14.8544803752 127.5528474803 6.0709243894 381.4521096617 65.5223039576
0.47 0.12 0.4099999999999999 151.4621516512 37.4468264786 38.8252003508 31.6611561058 159.7975053988 26.4734530502 350.0848574008 95.5814356346
0.47 0.13 0.3999999999999999 143.5655007324 34.4695934404 71.7279125126 32.7884510291 153.3266386737 39.2669666274 368.6200519187 106.5250110969
0.03 0.68 0.2899999999999999 13.2707605719 17.7308683090 185.6809722994 22.9911257325 140.1655538090 33.9293459843 339.1172866803 74.6513400258
0.47 0.14 0.3899999999999999 150.3653945791 33.1532810200 68.5473170036 21.1762178115 157.4943155475 34.0623861027 376.4070271302 88.3918849342
0.47 0.15 0.38 153.7653415025 81.4370006051 43.3219043463 14.0110447668 167.1457777816 42.0640296624 364.2330236304 137.5120750343
0.47 0.16 0.37 140.3849052234 18.8182548742 69.0956955396 47.7360287067 151.4621516512 57.8913223672 360.9427524142 124.4456059481
0.47 0.17 0.36 114.1724112012 29.7736721335 51.3282309723 13.3714434451 180.6358897679 15.1749331405 346.1365319414 58.3200487191
0.47 0.18 0.35 169.1199405113 40.0435003860 55.1668807245 21.8758363891 138.1913910793 33.1431204293 362.4782123151 95.0624572044
0.47 0.19 0.34 157.4943155475 59.6353526746 82.0374289899 25.0349066340 143.8945278540 27.5685549004 383.4262723914 112.2388142090
0.47 0.2 0.33 122.1787378272 26.4898053442 75.7859136792 10.2039675157 152.3395573088 53.9060284867 350.3042088152 90.5998013466
0.47 0.21 0.31999999999999995 133.6946870838 24.9270468640 68.5473170036 11.8124351728 148.8299346782 39.6935158209 351.0719387656 76.4329978577
0.47 0.22 0.30999999999999994 134.0237142055 27.5772799552 74.5794808999 36.3885419257 152.2298816016 26.6003725993 360.8330767070 90.5661944802
0.47 0.23 0.29999999999999993 168.1328591465 43.6316375066 67.1215328099 36.8392847784 118.5594394895 23.2077528294 353.8138314459 103.6786751144
0.03 0.6900000000000001 0.2799999999999999 10.3095164773 10.4600959743 214.3063318801 33.1097136776 116.1465739309 37.3310072939 340.7624222883 80.9008169458
0.47 0.24 0.29000000000000004 104.9596517959 34.1554875925 104.5209489671 57.8214655487 148.1718804350 66.1496369679 357.6524811980 158.1265901091
0.47 0.25 0.28 137.2043097144 58.2806429773 88.2889443007 48.0825105039 139.9462023946 35.9856675278 365.4394564097 142.3488210090
0.47 0.26 0.27 147.4041504846 18.5530325730 91.6888912240 35.7710980214 126.6754418227 46.0219968390 365.7684835313 100.3461274334
0.47 0.27 0.26 147.0751233630 46.6213358097 107.4821930617 40.8429741934 110.4434371562 55.2861304659 365.0007535809 142.7504404690
0.47 0.28 0.25 144.0042035612 28.5713111287 116.2562496381 37.2445524851 114.7207897372 27.2419974176 374.9812429365 93.0578610314
0.47 0.29 0.24 122.9464677777 28.4852959477 126.8947932371 34.9354573585 124.7012790930 31.3802879229 374.5425401078 94.8010412291
0.47 0.3 0.23 144.8816092188 43.6415611806 66.4634785667 26.1240075405 152.0105301872 12.6465174236 363.3556179727 82.4120861447
0.47 0.31 0.22 110.0047343274 30.2879746751 102.8758133590 36.5968623938 140.8236080522 15.4856505945 353.7041557386 82.3704876634
0.47 0.32 0.21 140.3849052234 29.9717842794 96.4049466339 17.5124322728 109.1273286698 27.2296311524 345.9171805271 74.7138477046
0.47 0.33 0.2 138.5204182009 35.0660525155 94.2114324898 15.5476678654 140.7139323450 12.0063595166 373.4457830357 62.6200798975
0.0 0.37 0.63 0.0000000000 0.0000000000 132.1592271830 29.6002522474 223.2997398710 43.1146909003 355.4589670540 72.7149431477
0.03 0.7000000000000001 0.2699999999999999 11.6256249638 12.6655261784 211.0160606639 42.4681559757 133.1463085478 27.5929781013 355.7879941755 82.7266602554
0.47 0.34 0.18999999999999995 183.0487553265 35.1126738080 95.7468923906 23.8337197623 77.8697521161 21.0280109666 356.6653998332 79.9744045369
0.47 0.35000000000000003 0.17999999999999994 132.4882543046 20.2541071552 108.5789501337 13.6103973332 119.6561965615 33.8640507761 360.7234009998 67.7285552645
0.47 0.36 0.16999999999999993 162.2103709574 35.7576446763 107.4821930617 7.8477547774 86.9728358142 13.7964890507 356.6653998333 57.4018885044
0.47 0.37 0.15999999999999992 93.3340268321 22.7153190860 160.8942624709 15.0795123674 97.2823522915 15.2697576405 351.5106415945 53.0645890939
0.47 0.38 0.1499999999999999 126.4560904083 30.0247139159 143.4558250252 20.5137555342 83.6825645980 19.7854489432 353.5944800315 70.3239183933
0.47 0.39 0.1399999999999999 164.6232365159 29.7817511698 139.3978238585 46.5593722844 57.5797462830 24.2380831561 361.6008066574 100.5792066103
0.47 0.4 0.1299999999999999 174.0553473356 29.2536178083 129.8560373316 31.9711741039 51.1088795579 20.8372298560 355.0202642251 82.0620217682
0.47 0.41 0.11999999999999987 175.0424287004 8.2774284194 131.9398757686 19.2555062616 69.3150469541 19.5407518096 376.2973514231 47.0736864906
0.47 0.42 0.11 131.8302000614 43.3328705291 139.9462023946 22.0270763756 81.7084018683 29.8994565004 353.4848043243 95.2594034051
0.47 0.43 0.09999999999999998 160.7845867637 48.9227421473 143.6751764396 29.8833598874 60.3216389632 18.8182548742 364.7814021665 97.6243569089
0.03 0.71 0.26 8.4450294548 13.2630538423 233.0608778123 23.0892762227 122.2884135344 17.5481131529 363.7943208015 53.9004432179
0.47 0.44 0.08999999999999997 143.0171221963 18.8233678359 150.1460431647 37.5558833025 69.7537497829 25.1289041621 362.9169151439 81.5081553005
0.47 0.45 0.07999999999999996 146.0880419981 51.3469755338 142.4687436603 21.7080337936 85.2180244989 40.5094020779 373.7748101573 113.5644114053
0.47 0.46 0.06999999999999995 118.6691151967 18.5166896731 188.2035135651 13.6351210544 53.9604479452 14.3603995180 360.8330767070 46.5122102455
0.47 0.47 0.059999999999999935 131.8302000614 24.0547605927 203.9968154028 18.3784548287 24.1286555853 17.4518830565 359.9556710495 59.8850984779
0.47 0.48 0.05000000000000005 180.0875112319 26.0428425136 159.9071811060 21.2397420702 25.7737911934 24.5634411122 365.7684835313 71.8460256960
0.47 0.49 0.040000000000000036 192.7002175606 25.5297154809 152.6685844304 48.7513144873 30.3801708960 30.3593768676 375.7489728870 104.6404068358
0.47 0.5 0.030000000000000027 123.6045220209 43.3439726969 195.7711373623 34.8209575358 17.7674645673 18.4646471596 337.1431239505 96.6295773923
0.47 0.51 0.020000000000000014 207.7257894478 27.2331649440 148.1718804350 29.5547033601 13.5997876935 20.0967079637 369.4974575763 76.8845762678
0.47 0.52 0.010000000000000007 147.5138261918 25.2968391693 220.6675228980 32.6133583161 5.8128124819 5.1255061682 373.9941615717 63.0357036536
0.47 0.53 0.0 196.3195158984 11.7101610818 161.1136138853 7.8905554714 0.0000000000 0.0000000000 357.4331297837 19.6007165532
0.03 0.72 0.25 9.5417865269 8.0475367588 196.9775701416 16.8401325252 147.2944747774 36.4387530899 353.8138314459 61.3264223739
0.48 0.0 0.52 147.0751233630 22.8315215417 0.0000000000 0.0000000000 204.8742210604 39.4137321049 351.9493444234 62.2452536466
0.48 0.01 0.51 173.7263202140 23.1454723177 1.2064327793 3.2829513601 154.0943686241 23.8478470372 329.0271216174 50.2762707150
0.48 0.02 0.5 172.1908603131 13.8730015504 14.6965447656 16.3912903744 169.7779947546 16.2911809643 356.6653998333 46.5554728891
0.48 0.03 0.49 121.1916564624 11.6690004586 20.9480600763 15.4077779768 229.9899580105 40.6575997503 372.1296745492 67.7343781857
0.48 0.04 0.48 148.7202589710 43.3262078628 18.7545459322 17.0106986520 170.2166975834 52.4364591437 337.6915024866 112.7733656585
0.48 0.05 0.47 151.7911787728 17.3190409114 16.8900589097 14.4572385610 176.7972400157 7.8661264485 345.4784776982 39.6424059209
0.48 0.06 0.46 149.0492860927 35.8919512063 20.0706544187 20.8279914473 193.6872989254 53.6286171791 362.8072394368 110.3485598327
0.48 0.07 0.45 145.7590148765 45.7724964644 21.6061143195 12.7639153716 180.8552411823 47.4296396848 348.2203703783 105.9660515208
0.48 0.08 0.4400000000000001 142.9074464891 28.3005831362 32.0253065041 17.0135269334 197.6356243848 21.5545553248 372.5683773780 66.8686653944
0.48 0.09 0.4300000000000001 132.2689028902 28.4599478906 30.2704951888 16.4498936731 199.0614085785 36.1430964026 361.6008066575 81.0529379663
0.03 0.73 0.24 12.9417334503 9.6265036657 219.1320629972 33.1692413742 118.5594394895 22.1686050361 350.6332359370 64.9643500760
0.48 0.1 0.42 188.2035135651 48.0745044246 37.0703890356 9.6265036657 152.5589087232 24.9848867906 377.8328113239 82.6858948809
0.48 0.11 0.41 131.7205243541 37.9573029564 36.5220104995 18.9786514782 181.1842683040 24.1446031452 349.4268031576 81.0805575798
0.48 0.12 0.4 120.8626293408 23.7528312895 41.7864444454 13.2594255961 194.0163260470 37.8811700263 356.6653998332 74.8934269119
0.48 0.13 0.39 149.7073403359 24.4947869202 51.1088795579 12.2993371856 150.2557188719 23.3689053680 351.0719387657 60.1630294738
0.48 0.14 0.38 169.6683190473 69.8957009157 53.1927179948 21.4807649401 143.2364736108 45.1640247667 366.0975106529 136.5404906225
0.48 0.15 0.37 161.5523167141 27.1730279863 79.8439148458 34.1202517654 123.8238734353 12.5510418211 365.2201049952 73.8443215728
0.48 0.16 0.36 120.2045750975 22.9576170599 65.6957486163 16.6099866522 173.0682659707 36.1071351016 358.9685896845 75.6747388137
0.48 0.17 0.35 180.4165383535 22.6155456962 41.5670930310 21.0897002713 129.7463616244 44.2829164880 351.7299930089 87.9881624555
0.48 0.18 0.3400000000000001 182.8294039120 52.3584061084 76.9923464585 13.4253100930 96.8436494627 30.4780087972 356.6653998332 96.2617249986
0.48 0.19 0.3300000000000001 205.8613024253 22.8019989191 58.8958547695 16.6128831535 96.7339737555 10.0183820903 361.4911309503 49.4332641629
0.03 0.74 0.23 11.2965978422 23.6615012288 201.3645984298 45.4348743264 155.7395042322 51.1611018200 368.4007005042 120.2574773752
0.48 0.2 0.3200000000000001 135.8882012280 55.5760476340 62.5151531073 24.5242336792 161.0039381781 35.1893271712 359.4072925134 115.2896084844
0.48 0.21 0.31000000000000005 149.1589617999 30.5835974994 44.6380128328 41.9219520153 164.6232365159 35.9589163588 358.4202111486 108.4644658735
0.48 0.22 0.30000000000000004 144.7719335116 42.2671450036 96.5146223411 43.5289604001 137.4236611288 24.0447573650 378.7102169815 109.8408627687
0.48 0.23 0.29000000000000004 143.2364736108 29.2108228682 67.9989384676 43.8209010211 135.2301469847 31.3726205424 346.4655590631 104.4043444317
0.48 0.24 0.28 120.5336022192 49.5238952638 99.8048935573 34.9106579614 140.2752295162 53.4533788808 360.6137252927 137.8879321060
0.48 0.25 0.27 111.5401942283 37.3194056063 85.5470516205 17.1318931332 174.4940501644 46.6213358097 371.5812960132 101.0726345492
0.48 0.26 0.26 138.3010667865 19.6977081608 79.0761848954 33.8640507761 145.8686905837 26.8380735854 363.2459422656 80.3998325223
0.48 0.27 0.25 146.0880419981 45.0370708738 77.1020221657 24.2737886749 160.1265325204 29.2651288307 383.3165966842 98.5759883794
0.48 0.28 0.24 160.1265325204 18.8310346753 67.4505599316 13.3245828710 117.5723581246 26.8344877649 345.1494505766 58.9901053112
0.48 0.29 0.23 157.0556127187 15.8874641023 99.9145692645 36.5823974901 128.8689559668 28.2359037855 385.8391379500 80.7057653779
0.03 0.75 0.22 5.7031367747 4.6324193657 218.2546573395 24.5438452247 120.4239265119 27.9584868805 344.3817206261 57.1347514709
0.48 0.3 0.22 121.8497107056 28.9959007699 123.8238734353 26.2434510986 89.9340799087 21.6369907435 335.6076640496 76.8763426120
