MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,1e-05,0.8299200000000001,15.0560096012,0.2354440226,121.4787514425,3.4907225869,0.0000346074,0.0000565136,0.0044065132,0.0022185042,0.0676742026,0.0170288420,66.7091218525,1.4926377284,203.3159982194,5.2381081977
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,2e-05,0.82991,15.1325503747,0.3111596515,123.8356774561,4.9752222064,0.0000346074,0.0000565136,0.0057835486,0.0019774833,0.1425643866,0.0138125046,66.9300236008,1.0634880302,206.0466339742,6.3657163896
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.8299,15.0415437613,0.1423541622,123.9681144909,3.2289000968,0.0000692148,0.0001345293,0.0054163391,0.0034545021,0.1991220775,0.0083109677,66.6129382176,1.2158761277,205.8272041012,4.5990303858
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,4e-05,0.82989,15.0367828519,0.2935589279,123.3036632838,1.8711463907,0.0000346074,0.0000922864,0.0044983156,0.0022784746,0.2911745953,0.0256250302,66.4685024591,0.5362797133,205.1046561131,2.7289808231
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,5e-05,0.82988,15.0660807556,0.1411867545,123.1896062937,4.5323650494,0.0000230716,0.0000565136,0.0044983156,0.0025573178,0.3686001239,0.0167768157,66.3543645456,0.7240856961,204.9831731060,5.4170281471
MgMOF-74_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,15.0309232712,0.1783679080,124.7637438257,3.0995672776,0.0000461432,0.0000863260,0.0065179674,0.0035979030,0.0000000000,0.0000000000,66.4455786928,1.1320530082,206.2468099003,4.4136724228
MgMOF-74_EQeq,0.15,0.02,4e-05,4e-05,1e-05,0.8299099999999999,14.9787363802,0.2670934196,125.3451071593,4.8667673954,0.0000230716,0.0000922864,0.0064261651,0.0023939126,0.0705996005,0.0130303405,66.4322732899,0.6331552760,206.8331656666,5.7825326305
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,14.9997942485,0.1744448152,123.0297250825,3.7615056340,0.0000000000,0.0000000000,0.0038556990,0.0012452678,0.3508527106,0.0287000593,66.7309234764,0.8632236978,205.1151512170,4.8291194741
MgMOF-74_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,15.0761519100,0.3081041473,121.0381339311,2.3993624639,0.0000461432,0.0000863260,0.0066097698,0.0043680947,0.1419793070,0.0089457455,66.7068775677,0.8427614997,202.9697986288,3.5636282771
MgMOF-74_EQeq,0.15,0.02,4e-05,4e-05,3.0000000000000008e-05,0.82989,15.0680949865,0.2824946012,124.0751216008,4.3950520164,0.0000461432,0.0001345293,0.0073441887,0.0032326946,0.2166744644,0.0262642151,66.5924190421,0.6665475782,205.9597004257,5.3737256348
